chunk;timestamp;value
0;5472197138784;0.00158326
0;5472197210464;0.00156186
0;5472197282144;0.00154084
0;5472197353824;0.0015202
0;5472197425504;0.00149993
0;5472197497184;0.00148001
0;5472197568864;0.00146045
0;5472197640544;0.00144122
0;5472197712224;0.00142233
0;5472197783904;0.00140377
0;5472197855584;0.00138553
0;5472197927264;0.0013676
0;5472197998944;0.00134998
0;5472198070624;0.00133266
0;5472198142304;0.00131563
0;5472198213984;0.0012989
0;5472198285664;0.00128244
0;5472198357344;0.00126626
0;5472198429024;0.00125035
0;5472198500704;0.00123471
0;5472198572384;0.00121932
0;5472198644064;0.00120419
0;5472198715744;0.0011893
0;5472198787424;0.00117466
0;5472198859104;0.00116026
0;5472198930784;0.00114609
0;5472199002464;0.00113216
0;5472199074144;0.00111844
0;5472199145824;0.00110495
0;5472199217504;0.00109167
0;5472199289184;0.0010786
0;5472199360864;0.00106574
0;5472199432544;0.00105309
0;5472199504224;0.00104063
0;5472199575904;0.00102837
0;5472199647584;0.0010163
0;5472199719264;0.00100441
0;5472199790944;0.000992713
0;5472199862624;0.000981195
0;5472199934304;0.000969853
0;5472200005984;0.000958685
0;5472200077664;0.000947688
0;5472200149344;0.000936858
0;5472200221024;0.000926192
0;5472200292704;0.000915686
0;5472200364384;0.000905339
0;5472200436064;0.000895146
0;5472200507744;0.000885106
0;5472200579424;0.000875215
0;5472200651104;0.00086547
0;5472200722784;0.000855869
0;5472200794464;0.00084641
0;5472200866144;0.000837089
0;5472200937824;0.000827904
0;5472201009504;0.000818852
0;5472201081184;0.000809932
0;5472201152864;0.00080114
0;5472201224544;0.000792475
0;5472201296224;0.000783935
0;5472201367904;0.000775516
0;5472201439584;0.000767217
0;5472201511264;0.000759036
0;5472201582944;0.000750971
0;5472201654624;0.000743019
0;5472201726304;0.000735179
0;5472201797984;0.000727449
0;5472201869664;0.000719826
0;5472201941344;0.000712309
0;5472202013024;0.000704897
0;5472202084704;0.000697586
0;5472202156384;0.000690376
0;5472202228064;0.000683265
0;5472202299744;0.000676252
